Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T3667,2025-02-30,C3916,Smartphone,801.0,-959.8451207230459,pay pal,Failed
T3668,2024-02-13,C2959,Laptop,521.0,160.05404186960862,credit card,
T3669,2020-06-29,C977,Coffee Machine,4.0,,Credit Card,Pending
T3670,2025-02-30,C3487,Coffee Machine,4.0,$-880.01,PayPal ,completed
T3671,2025-02-30,C805,Laptop,754.0,-123.17395933486546,PayPal,Failed
T3672,2025-02-30,,Coffee Machine,515.0,-750.5460863694404,credit card,completed
T3673,2025-02-30,C4609,Tablet,-10.0,,creditcard,Pending
T3674,2023-13-01,C4423,Headphones,6.0,-958.7807243373529,pay pal,
T3675,2025-02-30,C3265,Coffee Machine,-10.0,319.03851106753746,PayPal,
T3676,2025-02-30,C1043,Headphones,-10.0,-515.045898225967,Credit Card,complete
T3677,2021-04-05,C3702,Coffee Machine,1.0,,pay pal,Completed
T3678,2023-13-01,C2413,Headphones,5.0,,pay pal,Failed
T3679,2025-02-30,C2432,Smartphone,-6.0,-580.0771664106844,Credit Card,Pending
T3680,2025-02-30,C4979,Laptop,938.0,563.8566415665657,Credit Card,Completed
T3681,2022-07-18,C4841,Headphones,626.0,,creditcard,completed
T3682,2023-13-01,C768,Coffee Machine,-4.0,-911.0218074063105,pay pal,complete
T3683,2022-05-21,C3024,Laptop,-1.0,-987.9808485493422,PayPal ,Failed
T3684,2023-05-03,C3299,Laptop,7.0,217.93735576681314,Cash,Pending
T3685,2023-04-24,C120,Coffee Machine,-4.0,$517.92,PayPal,Failed
,2023-13-01,C1698,Tablet,621.0,392.162612832099,PayPal ,
,2025-02-30,C659,Tablet,482.0,,pay pal,
T3688,2025-02-30,C1520,Lapto,-6.0,780.1378153586691,creditcard,
T3689,2023-13-01,C3523,Headphon,396.0,-337.4249387056493,Credit Card,Completed
T3690,2023-13-01,C716,Tablet,-9.0,544.3793585550956,Cash,completed
T3691,2020-09-08,C858,Laptop,7.0,,creditcard,completed
T3692,,C1137,Tablet,3.0,-205.40201454952194,pay pal,Pending
T3693,2025-02-30,C4713,Smartphone,-7.0,,creditcard,complete
T3694,2024-06-25,C2461,Tablet,-5.0,414.75063800112576,PayPal,complete
T3695,2023-13-01,C3413,Headphones,-7.0,$-956.72,PayPal ,Completed
T3696,2023-13-01,C165,Tablet,-8.0,-306.6010639579149,PayPal,
T3697,2022-11-20,C1748,Headphones,532.0,651.1494144856936,creditcard,Completed
T3698,2025-02-30,C1674,Tablet,-4.0,,pay pal,completed
T3699,2024-07-21,C4320,Coffee Machine,-3.0,548.6285506389081,PayPal,Pending
T3700,2023-13-01,C1034,Tablet,2.0,968.7083153044225,PayPal,complete
T3701,2025-02-30,C4034,Laptop,-5.0,50.23645482958577,creditcard,
T3702,2023-13-01,C472,Tablet,10.0,-381.5541074098362,credit card,completed
T3703,2020-07-20,C2538,Coffee Machine,9.0,203.01585790458338,Cash,
,2022-06-28,C231,Tablet,-6.0,,PayPal ,
T3705,2023-04-11,C2161,Smartphone,6.0,,PayPal ,complete
T3706,2025-02-30,,Coffee Machine,-4.0,-163.6843100171285,PayPal ,completed
T3707,2021-05-30,C680,Smartphone,-8.0,,Cash,Completed
T3708,2025-02-30,C1398,Headphones,2.0,-479.3556866766354,pay pal,Completed
T3709,2024-08-07,C1721,Lapto,-4.0,,creditcard,complete
T3710,2020-07-22,C2417,Laptop,-2.0,-494.07664610304727,Credit Card,completed
T3711,,C1030,Headphones,7.0,,Cash,Pending
T3712,2025-02-30,C3137,Coffee Machine,281.0,-169.2038982176033,PayPal,completed
T3713,2023-06-25,C1347,Laptop,2.0,-164.3884384957372,PayPal ,complete
T3714,2025-02-30,C4644,Headphones,7.0,,credit card,
T3715,2023-13-01,C4775,Lap,,,PayPal,complete
T3716,,C753,Laptop,958.0,-318.1855101838305,pay pal,complete
T3717,2022-12-16,C1418,Tablet,337.0,-139.03567815052895,creditcard,Completed
,2023-13-01,C160,Tablet,627.0,-508.5086405338378,creditcard,
T3719,2025-02-30,C516,Tablet,8.0,,Credit Card,
T3720,,C4559,Laptop,888.0,-669.0775972434409,Credit Card,Completed
T3721,2022-12-23,C114,Headphones,-6.0,-996.4392892033837,Cash,complete
T3722,2025-02-30,C696,Smartphone,-3.0,,PayPal ,Pending
T3723,2025-02-30,C3393,Smartphone,230.0,,PayPal,Pending
T3724,2024-01-17,C4074,Coffee Machine,-4.0,-253.27634372579678,Credit Card,Pending
,2024-03-15,C4488,Coffee Machine,-1.0,-387.9250657102309,creditcard,complete
T3726,2023-13-01,C3075,Tablet,2.0,59.439299244062916,creditcard,
T3727,2025-02-30,C149,Lapto,421.0,199.01900559892903,credit card,completed
T3728,2025-02-30,C3278,Tablet,8.0,,Credit Card,completed
T3729,2025-02-30,C4815,Tablet,7.0,,PayPal ,complete
T3730,2025-02-30,C799,Coffee Machine,10.0,522.8348738117966,Cash,complete
T3731,,C2679,Laptop,497.0,-273.7266718833894,creditcard,completed
T3732,2020-02-05,C3641,Headphones,586.0,-155.22722199191446,creditcard,
T3733,2023-13-01,C3627,Laptop,-7.0,504.59084480359996,PayPal,completed
T3734,2021-03-23,C1876,Tablet,876.0,-624.9185113325361,creditcard,Completed
T3735,2025-02-30,C2183,Smartphone,892.0,$-510.09,pay pal,completed
T3736,2022-09-14,C314,Laptop,3.0,,PayPal ,Failed
T3737,2021-08-11,C4427,Smartphone,-7.0,222.9300214100695,Cash,complete
T3738,2023-13-01,,Smartphone,10.0,-562.371640076951,pay pal,completed
T3739,2024-04-18,C4203,Coffee Machine,1.0,-877.0187703581505,PayPal ,Pending
T3740,2023-13-01,C1540,Headphones,3.0,-935.1514996275539,PayPal,Failed
T3741,2025-02-30,C318,Smartphone,1.0,,Cash,completed
T3742,2023-13-01,C1294,Smartphone,2.0,715.9212506900056,PayPal ,Failed
T3743,2023-13-01,C4916,Laptop,-4.0,,credit card,
T3744,2020-10-05,C4418,Smartphone,-1.0,-654.9226122271249,PayPal,completed
T3745,2023-13-01,C1508,Tablet,176.0,917.9142361378227,PayPal,completed
T3746,2023-10-10,C818,Laptop,-5.0,637.3553849386292,Cash,
T3747,2025-02-30,C801,Tablet,5.0,,PayPal ,
,2023-13-01,C4485,Tablet,-4.0,160.95695961178106,credit card,complete
T3749,2020-10-24,C2228,Tablet,10.0,,PayPal ,
T3750,2023-13-01,C4677,Lapt,6.0,,creditcard,completed
T3751,2023-13-01,C3968,Ta,,522.0532398535738,creditcard,
T3752,2023-13-01,C1132,Laptop,171.0,-886.9810631980323,Credit Card,Failed
,2023-13-01,C1177,Smartphone,3.0,979.3665141488316,credit card,Completed
T3754,2023-13-01,C602,Tablet,-8.0,987.2635431738577,creditcard,complete
T3755,2025-02-30,,Tablet,739.0,-987.9939058141562,pay pal,completed
T3756,2021-01-25,C4777,Laptop,-8.0,,creditcard,Failed
T3757,2025-02-30,C3667,Smartphone,292.0,-218.0249024197176,Credit Card,complete
T3758,2023-08-15,C2271,Headp,389.0,,pay pal,Completed
T3759,2020-05-18,C909,Coffee Machine,718.0,904.0002098233189,PayPal ,Failed
T3760,2023-13-01,C623,Laptop,8.0,-476.6783566305936,Credit Card,Completed
T3761,2020-07-20,C976,Coffee Machine,4.0,813.9126404379214,Cash,Pending
T3762,2025-02-30,C1114,Smartphone,-5.0,,PayPal,
T3763,2023-09-06,C1569,Tablet,519.0,429.88198504597545,creditcard,
T3764,2023-06-08,C2435,Tablet,9.0,,PayPal,complete
T3765,2022-03-09,C4436,Coffee Machine,3.0,-330.3747056251269,creditcard,completed
T3766,2025-02-30,C4050,Tablet,,,PayPal ,
,2023-13-01,C3173,Tablet,10.0,,pay pal,Failed
T3768,2023-13-01,C1735,Coffee Machine,730.0,-246.6170379465715,PayPal,
T3769,2023-13-01,C2586,Coffee Machine,4.0,-643.1946974887976,PayPal,complete
T3770,,C1194,Coffee Machine,,-542.1763220567452,pay pal,
T3771,2023-13-01,C3456,Tablet,9.0,440.0304305183856,pay pal,completed
T3772,,C1991,Laptop,505.0,-306.49637294906336,Cash,
T3773,2023-13-01,C152,Laptop,-8.0,,PayPal,complete
T3774,2025-02-30,C3306,Coffee Machine,-1.0,,PayPal ,Pending
T3775,2024-10-17,C1802,Headphones,414.0,,PayPal,completed
T3776,2023-13-01,C2320,Coffee Machine,745.0,,PayPal ,Pending
,2020-07-11,C3705,Tablet,-6.0,640.5860399515794,PayPal ,completed
T3778,2025-02-30,C3202,Coffee Machine,565.0,,Cash,Completed
T3779,,C3350,Headphones,,,Credit Card,Pending
T3780,2023-13-01,C2607,Headp,-5.0,305.7577435982014,pay pal,Pending
T3781,2025-02-30,C4177,Headphones,381.0,294.19728105721833,PayPal ,Pending
T3782,2025-02-30,C3453,Head,-7.0,-758.2572999896802,PayPal,Completed
T3783,2025-02-30,C1923,Smartphone,787.0,267.79283369546005,PayPal ,Completed
T3784,2021-03-20,C4130,Laptop,377.0,-800.427445345756,Credit Card,Failed
T3785,,C4353,Coffee Machine,183.0,,pay pal,Pending
T3786,2025-02-30,C879,Coffee Machin,6.0,,Credit Card,Failed
T3787,2025-02-30,C4037,Laptop,216.0,-270.95754426308406,PayPal ,Pending
T3788,2025-02-30,C1043,Headphones,1.0,,credit card,Failed
T3789,2023-13-01,C757,Tablet,355.0,-131.79675253762855,Cash,Pending
,2025-02-30,C1780,Headphones,10.0,,Cash,Completed
T3791,2025-02-30,C137,Tablet,4.0,957.6193156763072,PayPal,Completed
T3792,2024-07-13,C807,Headphones,436.0,-490.17326489232636,creditcard,
T3793,2025-02-30,,Smartphone,-9.0,,Credit Card,Pending
T3794,2023-13-01,,Coffee Machine,610.0,-838.2204773173945,PayPal ,complete
T3795,2023-13-01,C205,Smartphone,9.0,-798.4917449664482,credit card,completed
T3796,2025-02-30,C3975,Tablet,7.0,,credit card,Pending
T3797,2023-13-01,C2185,Headphones,-1.0,-926.9330995542616,creditcard,Pending
T3798,2025-02-30,C2177,Headphones,2.0,422.8685170823507,pay pal,Completed
T3799,2025-02-30,C3860,Laptop,-5.0,$731.50,PayPal ,Completed
T3800,2023-13-01,C1807,Smartpho,-1.0,948.72257082862,credit card,complete
T3801,2024-07-09,C391,Tablet,-4.0,,PayPal ,Pending
T3802,2025-02-30,C706,Headphones,2.0,,Credit Card,Completed
T3803,2023-13-01,C1662,Smartphone,664.0,,Cash,Pending
T3804,2025-02-30,C1268,Tablet,-9.0,,Credit Card,complete
T3805,2025-02-30,C1795,Laptop,8.0,-339.00890072616085,PayPal ,
T3806,2025-01-17,C1392,Smartphone,10.0,-300.07694321284373,PayPal ,Failed
T3807,2023-13-01,C225,Coffee Machine,6.0,382.4395210060327,credit card,completed
T88144,2023-13-01,C2939,Laptop,4.0,,creditcard,completed
T3809,2023-13-01,C4331,Headphones,-2.0,-233.37380906637145,creditcard,complete
T3810,2020-04-02,C3757,Smartphone,-6.0,230.1015756674608,pay pal,Completed
T3811,2020-01-22,C100,Coffee Machine,139.0,999.4066272693459,credit card,Pending
T3812,2025-02-30,,Headphones,-3.0,,PayPal ,completed
T3813,2025-02-30,C2785,Coffee Machine,5.0,950.5400606576385,PayPal,Completed
T3814,2021-05-06,C1771,Laptop,8.0,$642.21,pay pal,Failed
T3815,2023-13-01,C1026,Tablet,4.0,703.0683177614118,PayPal ,complete
T3816,2023-13-01,C4683,Laptop,9.0,830.8649323915745,Credit Card,completed
T3817,2023-13-01,C2850,Laptop,5.0,740.433035880206,credit card,Pending
T3818,2023-13-01,C575,Laptop,10.0,847.8137942298292,pay pal,
T3819,2025-02-30,C4615,Laptop,9.0,,credit card,Pending
T3820,2025-02-30,C342,Smartphone,-4.0,-93.49685725204847,Cash,complete
T46829,2023-07-15,C4289,Smartphone,3.0,945.5681948950408,PayPal,complete
T3822,2023-13-01,,Smartphone,10.0,428.79127642396475,pay pal,Pending
T3823,2025-02-30,C099,Coffee Machine,2.0,-223.2146856373895,PayPal ,completed
T3824,2025-02-30,C1202,Smartphone,8.0,323.5908685881776,PayPal,complete
T3825,2025-02-30,C3467,Coffee Machine,8.0,,creditcard,completed
T3826,2025-02-30,C421,Tablet,-2.0,,Cash,Pending
T3827,2021-08-01,C1043,Tablet,370.0,,PayPal,complete
T3828,2025-02-30,C345,Headphones,-5.0,,Cash,Completed
T3829,2023-03-22,C1724,Smartphone,525.0,764.4465978011087,credit card,Failed
T3830,2020-11-28,C1847,Tablet,310.0,514.5312193983755,PayPal ,complete
T3831,2023-13-01,C2338,Smartphone,-8.0,-688.5661304287801,Cash,completed
T3832,2025-02-30,C700,Laptop,,$-225.15,Cash,Completed
T26730,2020-06-07,C3987,Laptop,180.0,,credit card,completed
T3834,2021-09-26,C2868,Headphones,6.0,$369.46,credit card,completed
,2025-02-30,C1072,La,7.0,773.5988300938382,PayPal,Failed
T3836,2025-02-30,C2809,Coffee Machine,581.0,-273.4822657402351,credit card,Pending
T3837,2021-01-06,C2821,Headphones,5.0,-313.61548315889365,credit card,complete
T3838,2023-13-01,C2226,Coffee Machine,-8.0,$436.79,creditcard,completed
T3839,,C1096,Tablet,5.0,,Cash,Failed
T3840,2025-02-30,C3369,Headphones,-8.0,,creditcard,Completed
,2020-12-29,C3156,Lap,8.0,,PayPal,complete
T3842,2025-02-30,C2648,Smartphone,733.0,-202.14889438980947,Credit Card,complete
T3843,2025-02-30,,Tablet,214.0,$726.52,Credit Card,completed
T3844,2025-02-30,C289,Smartphone,5.0,610.1416449192844,PayPal ,
T3845,2025-02-30,C986,Tablet,188.0,-722.3710717713975,credit card,Pending
T3846,2024-01-27,C715,Headphones,-5.0,,credit card,Completed
T3847,2023-13-01,C3477,Smartphone,184.0,822.2504276660445,PayPal,complete
T3848,2022-01-27,C4719,Headphones,9.0,623.9195975430305,Cash,completed
T3849,2021-03-03,,Coffee Machine,4.0,,credit card,Completed
T3850,2020-07-31,C585,Tablet,490.0,823.9787514295383,credit card,complete
T3851,2020-11-05,C4922,Tablet,679.0,-605.8317218201194,creditcard,Pending
T3852,2023-13-01,C4969,Smartphone,7.0,-789.4001177140949,credit card,Failed
T3853,2023-13-01,C3521,Smartphone,7.0,,Cash,
T3854,2025-02-30,C2059,Tablet,-2.0,253.26222752216006,PayPal ,Pending
T3855,2025-02-30,C2902,Headphones,447.0,,Credit Card,completed
T3856,2021-04-27,C889,Headphones,133.0,-382.2040131532747,Credit Card,completed
T3857,2023-13-01,C976,Headphones,628.0,,credit card,
T3858,2023-13-01,C646,Smartphone,6.0,,Cash,Failed
T3859,2023-13-01,C3415,Laptop,-2.0,233.69099084474817,pay pal,Completed
T3860,2020-03-22,C1766,Headphones,-3.0,$163.65,pay pal,Pending
T3861,,,Smartphone,-9.0,,PayPal,completed
T3862,2021-01-29,,Tablet,345.0,-68.31588344684633,Credit Card,complete
T3863,2024-10-19,C4469,Smartphone,2.0,618.9624839212693,creditcard,Pending
,2023-13-01,C3226,Coffee Machine,-4.0,98.02684692336439,Credit Card,Completed
T3865,2025-02-30,C033,Headphones,550.0,,creditcard,Failed
T3866,2022-06-04,C3807,Tablet,-4.0,-128.90973256886537,creditcard,Completed
T3867,2023-13-01,C4967,Coffee Machine,-3.0,870.4529063636311,creditcard,completed
T3868,2023-13-01,C3561,Coffee Machine,8.0,$-255.62,pay pal,Pending
T3869,2025-02-30,C3972,Tablet,,-246.74622061488526,Cash,Pending
T3870,2025-02-30,C078,Laptop,3.0,,Cash,completed
T3871,2023-13-01,C4978,Headphones,8.0,,creditcard,Pending
T3872,2025-02-30,C773,Smartphone,975.0,-369.38062180404063,pay pal,Failed
T3873,2024-01-10,C2523,Coffee Machine,7.0,-605.503109425643,creditcard,complete
T3874,2022-08-16,C4382,Laptop,462.0,$-849.92,creditcard,Failed
T3875,2021-03-06,C2012,Headphones,-2.0,,creditcard,completed
T3876,2022-06-13,C2552,Tablet,6.0,,PayPal,Pending
T3877,2025-02-30,C647,Headphones,441.0,,creditcard,completed
T3878,2025-02-30,C540,Headphones,-4.0,,PayPal,Failed
T3879,2025-02-30,C4883,Smartphone,870.0,,pay pal,Failed
T3880,2023-13-01,C3970,Smartphone,774.0,98.27240826664111,Credit Card,
T3881,2023-13-01,C2325,Tablet,-4.0,274.6172311893153,Credit Card,completed
T3882,2023-13-01,C3727,Laptop,414.0,385.4281045041301,Credit Card,complete
T3883,2023-13-01,C526,Smartphone,5.0,-940.5411248558421,pay pal,Completed
T3884,2023-13-01,C3108,Tablet,3.0,-753.3341195181802,Credit Card,completed
T3885,2025-02-30,C668,Laptop,8.0,,PayPal,completed
T3886,,C4482,Smartphone,726.0,,pay pal,Failed
T3887,2025-02-30,C202,Headphones,-5.0,$137.54,PayPal,Pending
T3888,2025-02-30,C774,Tablet,-6.0,,PayPal ,Completed
T3889,2025-02-30,C1983,Coffee Machine,1.0,,pay pal,completed
T3890,2025-02-30,C517,Coffee Machine,690.0,,PayPal,complete
T3891,2023-07-29,C4895,Tablet,8.0,717.9083724337138,Cash,completed
T3892,,C3808,Tablet,-5.0,,Cash,complete
T3893,2022-01-10,C4500,Laptop,-8.0,-368.1694210934445,PayPal,
T3894,2022-10-17,C2322,Coffee Machine,2.0,-776.2098246798662,credit card,
T3895,,C368,Headphones,711.0,,PayPal ,completed
T3896,2025-02-30,C1106,Coffee Machine,212.0,,Credit Card,
T3897,2025-02-30,C2581,Headphones,6.0,,Credit Card,complete
T3898,2023-13-01,C831,Headphones,1.0,278.899976225336,pay pal,Failed
T3899,2025-02-30,C2330,Laptop,,-968.4043617941164,creditcard,completed
T3900,2023-13-01,C2759,Coffee Machine,-6.0,$-143.52,Cash,Failed
T3901,2023-13-01,C2365,Coffee Machine,-3.0,400.06430549928797,Cash,completed
T3902,2023-13-01,C2956,Ta,223.0,973.3356009100913,credit card,complete
T3903,2022-11-24,C3709,Smartphone,,-624.9927653964587,Credit Card,Failed
T3904,2023-13-01,C4820,Headphones,376.0,522.9181244423426,PayPal,completed
T3905,2025-02-30,C019,Headphones,-6.0,,pay pal,Failed
T3906,2025-02-30,C1936,Tablet,-6.0,903.9644979260413,pay pal,Pending
T3907,2025-02-30,C1399,Smartphone,854.0,924.325826778562,PayPal ,Pending
T3908,2023-13-01,C374,Smartphone,-5.0,223.47422030794698,PayPal,complete
T3909,2025-02-30,C3512,Smartphone,480.0,635.3094259253129,Cash,Pending
T3910,2025-02-30,C3440,Laptop,-9.0,-763.6322329137104,pay pal,
T4817,2023-13-01,C756,Laptop,170.0,-461.44380335792755,Cash,
T3912,,C4890,Coffee Machine,-6.0,,Credit Card,Failed
T3913,2021-08-05,C729,Laptop,816.0,-982.1326200506668,Credit Card,complete
T3914,2025-02-30,C2009,Smartphone,-10.0,-449.29679641630264,pay pal,
T3915,2025-01-30,C4431,Coffee Machine,2.0,,credit card,Completed
T3916,2021-04-17,C310,Coffee Machine,-9.0,845.7974011405247,Cash,Completed
T3917,2020-07-06,,Tablet,,-867.5511816586144,PayPal ,completed
T3918,2025-02-30,C1507,Headphones,8.0,-188.85974535188143,Credit Card,completed
T3919,2023-13-01,C4743,Coffee Machine,522.0,,PayPal ,completed
T3920,2023-13-01,C936,Coffee Machine,-4.0,,PayPal,
T3921,2021-03-10,C882,Smartphone,-2.0,-204.0749231502673,credit card,complete
T3922,2023-11-19,C525,Laptop,-5.0,116.81164844072502,PayPal ,completed
T3923,2023-13-01,C1229,Co,-8.0,,PayPal,Failed
T3924,,,Smartphone,-6.0,,creditcard,completed
T3925,2025-02-30,C3370,Smartphone,-2.0,-882.7316178902919,pay pal,complete
T14897,,C2893,Coffee Machine,-2.0,-806.7394686529916,Cash,Pending
T3927,2023-13-01,C850,Laptop,-5.0,,pay pal,Pending
T3928,2022-05-08,C3715,Tablet,,119.64653638764064,creditcard,Failed
T3929,2025-02-30,C216,Smartphone,8.0,-77.52562962966908,creditcard,complete
T3930,2023-13-01,C2201,La,-10.0,-189.4217122688642,PayPal ,completed
T3931,2025-02-30,C4077,Tablet,277.0,$-336.48,PayPal,completed
T3932,2023-13-01,C4737,Smartphone,2.0,,PayPal ,Pending
T3933,2024-08-06,C4532,Smartphone,-6.0,-281.63046976728447,PayPal,completed
T3934,,C4301,Headphones,3.0,285.0151811850119,pay pal,Pending
T3935,2025-02-30,C4412,Tablet,-5.0,,PayPal ,
T3936,2023-13-01,C3664,Tablet,899.0,672.3098760357852,PayPal ,completed
T3937,,C1072,Laptop,6.0,-159.60506650333787,pay pal,Completed
T3938,2025-02-30,C3805,Coffee Machine,-8.0,-572.5393959512606,PayPal,complete
T3939,2023-13-01,C069,Laptop,-8.0,,creditcard,
T3940,2023-13-01,C4154,Headphones,-9.0,,creditcard,completed
T3941,2023-13-01,C2138,Smartphone,317.0,,credit card,Completed
T3942,2023-13-01,C013,Smartphone,249.0,,creditcard,Completed
T3943,2023-13-01,C541,Coffee Machine,8.0,-827.0177436628474,Credit Card,completed
,2023-13-01,C436,Laptop,,$753.44,pay pal,Pending
T3945,2025-02-30,C2162,Headphones,,416.9440050619255,Cash,Pending
T3946,2023-13-01,C2290,Smartphone,232.0,901.7703735076101,credit card,completed
T3947,2022-08-28,C130,Tablet,478.0,165.31644177501892,creditcard,Failed
T3948,2025-02-30,C243,Tablet,4.0,$179.14,pay pal,Pending
T3949,2025-02-30,C3563,Tablet,-1.0,-117.51791365871588,Cash,Pending
T3950,2025-02-30,C4167,Tablet,4.0,,pay pal,Failed
T3951,2023-13-01,C1089,Coffee Machine,9.0,,pay pal,Completed
T3952,2025-02-30,C2253,Laptop,-10.0,,Cash,complete
T3953,,C4694,Coffe,-2.0,-439.2583142593651,Credit Card,complete
T3954,2025-02-30,,Headphones,-3.0,591.8446971968996,credit card,completed
T3955,2021-10-27,C1878,Headphones,560.0,$698.98,Cash,Pending
T3956,2022-04-09,C532,Coffee Machine,-8.0,-446.502394974721,PayPal ,Completed
T3957,2023-13-01,,Smartphone,2.0,,credit card,Completed
T3958,2025-02-30,C4014,Smartphone,-9.0,-302.8870309819181,creditcard,completed
T3959,2021-01-10,C2571,Coffee Machine,-4.0,,creditcard,completed
T3960,2023-13-01,C2179,Smartphone,2.0,279.9969408160034,Cash,completed
T3961,2023-13-01,C3097,Headphones,589.0,,PayPal,complete
T3962,2023-13-01,C1385,Headphones,801.0,-50.32933837294661,PayPal,
T3963,2023-13-01,,Headphones,-3.0,930.9689687462981,pay pal,Pending
T3964,2022-02-03,C3807,Laptop,832.0,519.6387617940916,credit card,complete
T3965,2021-10-17,C3199,Smartphone,7.0,-534.772656976786,PayPal ,Pending
T3966,2023-03-29,C1030,Coffee Machine,5.0,,pay pal,Completed
T3967,2023-13-01,C1257,Tablet,10.0,$-261.85,Credit Card,
T3968,2023-13-01,C4730,Coffee Machine,-7.0,,credit card,Pending
T3969,2025-02-30,C886,Tablet,907.0,,pay pal,Completed
T3970,2021-08-19,C960,Smartphone,-6.0,,PayPal,Completed
T3971,2025-02-30,C2242,Laptop,-6.0,-77.07517958828169,PayPal ,complete
T3972,2022-11-25,C1663,Headphones,486.0,,PayPal,completed
T3973,2020-02-22,C2653,Coffee Machine,774.0,-224.3171488739399,credit card,Failed
T3974,2023-13-01,C4713,Smartphone,-1.0,147.36989599198864,Credit Card,Failed
T3975,2025-02-30,,Tablet,-1.0,,pay pal,
T3976,2021-04-18,C577,Smartphone,-2.0,,Cash,
,2025-02-30,C3354,Coffee Machine,,975.6583709809153,Cash,Failed
T3978,2023-13-01,C4571,Laptop,-10.0,755.8684214417525,pay pal,
T3979,2023-13-01,C3762,Tablet,809.0,,pay pal,Pending
T3980,2025-02-30,C1298,Tablet,142.0,-796.9566350449252,Cash,
T3981,2025-02-30,C4792,Tablet,9.0,521.5913135152966,credit card,complete
T3982,2021-11-17,C2555,Coffee Machine,-5.0,,pay pal,
T3983,2023-10-23,C1723,Smartphone,5.0,,PayPal,Completed
T70576,2023-13-01,C3618,Tablet,551.0,-204.51164863865654,PayPal ,Pending
T3985,2023-13-01,C3353,Smartphone,6.0,,pay pal,complete
T3986,2022-07-26,C3339,Smartphone,-10.0,,Credit Card,Pending
T3987,2025-02-30,C2371,Tablet,-10.0,$852.23,Cash,Completed
T3988,2023-01-08,C4355,Headphones,863.0,-852.3174497441962,credit card,Completed
T3989,2021-07-31,C4031,Coffee Machine,7.0,-792.423848857478,PayPal ,Failed
T3990,2025-02-30,C1174,Tablet,9.0,-844.2847314284923,Credit Card,Failed
T3991,2023-13-01,C3971,Laptop,1.0,,PayPal ,
T3992,2025-02-30,C2070,Headphones,-7.0,,creditcard,
T3993,2025-02-30,C2001,Laptop,4.0,,PayPal,
T3994,2022-11-29,C1828,Tablet,8.0,,credit card,Failed
T3995,2024-04-20,C2116,Coffee Machine,-4.0,,Credit Card,
T3996,2023-13-01,C4531,Tablet,6.0,452.52280641716607,Cash,complete
T3997,2023-13-01,C1959,Tablet,10.0,354.0599747247683,Credit Card,Pending
T3998,2025-02-30,C1304,Laptop,381.0,-409.6513824076237,creditcard,Completed
T3999,2022-05-04,C061,Tablet,10.0,,credit card,complete
T4000,2023-13-01,C1002,Laptop,198.0,-180.0879946513636,Cash,Failed
T4001,2025-02-30,C2371,Tablet,941.0,-713.2904754369044,credit card,
T4002,2022-01-08,C4958,Smartphone,-10.0,196.49469024826334,Cash,
T4003,2022-11-21,C1100,Laptop,1.0,-373.45257534958876,credit card,Pending
T4004,2022-05-26,C1062,Smartphone,881.0,,Credit Card,
T4005,2025-02-30,C2200,Laptop,334.0,,Credit Card,Pending
T4006,2023-13-01,C768,Tablet,808.0,167.78418534565455,credit card,completed
T4007,2023-13-01,C1963,Tablet,399.0,,Cash,
T4008,2023-13-01,C3609,Coffee Machine,7.0,,Credit Card,
T4009,2023-13-01,C4985,Smartphone,238.0,,PayPal ,Failed
T4010,2023-13-01,C4110,Coffee Machine,-10.0,,creditcard,completed
T4011,2020-11-27,C081,Laptop,367.0,,creditcard,
T4012,2023-13-01,C3536,Laptop,252.0,-848.9248753677948,PayPal ,Pending
T4013,2023-13-01,C3348,Tablet,10.0,895.4460644038172,credit card,Completed
T4014,2025-02-30,C4243,Smartphone,979.0,79.89929395484205,pay pal,completed
T4015,2023-13-01,C2542,Coffee Machine,-3.0,-930.9926454987291,Cash,Completed
T4016,2022-09-13,,Laptop,4.0,$402.56,creditcard,completed
T4017,2023-13-01,C4444,Laptop,5.0,-80.0027596589888,Credit Card,Pending
,2023-13-01,C2728,Headphones,2.0,77.66532886587368,creditcard,Pending
T4019,2024-05-09,C4405,Coffee Machine,676.0,-915.2808211180318,creditcard,Failed
T4020,2024-06-14,C4844,Table,4.0,-227.35975556380095,credit card,Completed
T4021,2024-08-27,C3877,Headphones,-7.0,-727.6016536846314,pay pal,completed
T4022,2023-13-01,C216,Smartphone,1.0,,creditcard,
T4023,2020-08-15,C3225,Tablet,-6.0,-794.0297556178382,PayPal ,complete
T4024,2023-13-01,C3524,Laptop,,-526.5763206940187,pay pal,
T4025,2021-07-13,C4923,Tablet,979.0,,Cash,completed
,2021-02-19,C3426,Coffee Machine,591.0,$803.79,pay pal,Completed
T4027,2025-02-30,C3157,Smartphone,7.0,-758.8667742839308,PayPal ,completed
T4028,2023-13-01,,Smartphone,3.0,,Credit Card,Failed
T4029,2023-13-01,C1094,Smartp,10.0,-473.26582770992707,Cash,completed
T4030,2025-02-30,C676,Tablet,2.0,197.7020471131835,Credit Card,complete
T4031,2025-02-30,C4445,Coffee Machine,-6.0,-613.5464331709932,PayPal ,Failed
T4032,2025-02-30,C494,Laptop,134.0,,PayPal,completed
T4033,2025-02-30,C2560,Headphones,-3.0,805.802150479309,credit card,
T4034,2023-13-01,C2368,Coffee Machine,8.0,,PayPal,complete
T4035,2024-05-19,C2542,Tablet,-3.0,-203.48398665985655,Credit Card,completed
